"iso3","year","median","varnum"
"MWI",1990,108.3819,"01"
"MWI",1995,108.72262,"01"
"MWI",2000,111.26771,"01"
"MWI",2005,115.17356,"01"
"MWI",2010,117.47939,"01"
"MWI",2015,112.46377,"01"
"MWI",2018,113.69814,"01"
"MYS",1990,101.75346,"01"
"MYS",1995,109.22608,"01"
"MYS",2000,113.26684,"01"
"MYS",2005,116.71584,"01"
"MYS",2010,120.33895,"01"
"MYS",2015,106.89158,"01"
"MYS",2018,106.50294,"01"
"NAM",1990,83.08627,"01"
"NAM",1995,80.49521,"01"
"NAM",2000,110.78298,"01"
"NAM",2005,112.56155,"01"
"NAM",2010,88.96497,"01"
"NAM",2015,288.93515,"01"
"NAM",2018,255.01439,"01"
"NER",1990,60.69532,"01"
"NER",1995,61.15787,"01"
"NER",2000,61.65934,"01"
"NER",2005,63.92169,"01"
"NER",2010,65.51956,"01"
"NER",2015,63.30683,"01"
"NER",2018,63.56205,"01"
"NGA",1990,33.52079,"01"
"NGA",1995,34.46108,"01"
"NGA",2000,35.28763,"01"
"NGA",2005,36.13394,"01"
"NGA",2010,37.08376,"01"
"NGA",2015,35.06054,"01"
"NGA",2018,35.12589,"01"
"NIC",1990,105.28197,"01"
"NIC",1995,94.01466,"01"
"NIC",2000,89.40515,"01"
"NIC",2005,99.77264,"01"
"NIC",2010,141.19345,"01"
"NIC",2015,145.39267,"01"
"NIC",2018,156.50976,"01"
"NLD",1990,101.4199,"01"
"NLD",1995,103.04448,"01"
"NLD",2000,100.00289,"01"
"NLD",2005,100.86945,"01"
"NLD",2010,99.01195,"01"
"NLD",2015,108.05417,"01"
"NLD",2018,106.24093,"01"
"NOR",1990,81.13536,"01"
"NOR",1995,81.88244,"01"
"NOR",2000,82.39074,"01"
"NOR",2005,84.08866,"01"
"NOR",2010,84.19547,"01"
"NOR",2015,82.02003,"01"
"NOR",2018,82.28804,"01"
"NPL",1990,13.84431,"01"
"NPL",1995,37.94434,"01"
"NPL",2000,25.31432,"01"
"NPL",2005,34.15056,"01"
"NPL",2010,44.5395,"01"
"NPL",2015,59.74942,"01"
"NPL",2018,37.88534,"01"
"NZL",1990,150.59081,"01"
"NZL",1995,182.9459,"01"
"NZL",2000,211.29185,"01"
"NZL",2005,192.63341,"01"
"NZL",2010,171.03393,"01"
"NZL",2015,148.06737,"01"
"NZL",2018,152.88199,"01"
"OMN",1990,85.70679,"01"
"OMN",1995,93.50006,"01"
"OMN",2000,104.24641,"01"
"OMN",2005,116.36691,"01"
"OMN",2010,131.22569,"01"
"OMN",2015,121.84572,"01"
"OMN",2018,120.61118,"01"
"PAK",1990,32.55266,"01"
"PAK",1995,33.66372,"01"
"PAK",2000,34.85897,"01"
"PAK",2005,37.69919,"01"
"PAK",2010,37.95784,"01"
"PAK",2015,33.93414,"01"
"PAK",2018,33.93952,"01"
"PAN",1990,117.54025,"01"
"PAN",1995,107.28699,"01"
"PAN",2000,116.82854,"01"
"PAN",2005,112.69154,"01"
"PAN",2010,122.88202,"01"
"PAN",2015,115.33727,"01"
"PAN",2018,130.92336,"01"
"PER",1990,66.64292,"01"
"PER",1995,111.10545,"01"
"PER",2000,149.74431,"01"
"PER",2005,171.18088,"01"
"PER",2010,225.95297,"01"
"PER",2015,244.58264,"01"
"PER",2018,227.79455,"01"
"PHL",1990,101.50808,"01"
"PHL",1995,87.58451,"01"
"PHL",2000,76.52888,"01"
"PHL",2005,86.70063,"01"
"PHL",2010,108.71813,"01"
"PHL",2015,109.56203,"01"
"PHL",2018,84.87265,"01"
"PNG",1990,48.2544,"01"
"PNG",1995,47.90076,"01"
"PNG",2000,51.2481,"01"
"PNG",2005,53.68154,"01"
"PNG",2010,56.38649,"01"
"PNG",2015,53.60513,"01"
"PNG",2018,3.85021,"01"
"POL",1990,179.65742,"01"
"POL",1995,195.09723,"01"
"POL",2000,202.7641,"01"
"POL",2005,208.29098,"01"
"POL",2010,209.30111,"01"
"POL",2015,224.85279,"01"
"POL",2018,234.93175,"01"
"PRT",1990,108.8837,"01"
"PRT",1995,185.50618,"01"
"PRT",2000,179.62044,"01"
"PRT",2005,163.36331,"01"
"PRT",2010,136.94562,"01"
"PRT",2015,189.10545,"01"
"PRT",2018,420.85907,"01"
"PRY",1990,156.50458,"01"
"PRY",1995,129.65883,"01"
"PRY",2000,117.00476,"01"
"PRY",2005,132.93082,"01"
"PRY",2010,111.75319,"01"
"PRY",2015,99.86534,"01"
"PRY",2018,93.87317,"01"
"PSE",1990,84.01049,"01"
"PSE",1995,90.70479,"01"
"PSE",2000,91.73557,"01"
"PSE",2005,92.85725,"01"
"PSE",2010,98.12706,"01"
"PSE",2015,109.46274,"01"
"PSE",2018,106.11575,"01"
"QAT",1990,103.47443,"01"
"QAT",1995,113.62371,"01"
"QAT",2000,112.82482,"01"
"QAT",2005,113.39199,"01"
"QAT",2010,116.22967,"01"
"QAT",2015,126.0309,"01"
"QAT",2018,123.13078,"01"
"ROU",1990,184.76956,"01"
"ROU",1995,186.41195,"01"
"ROU",2000,188.86014,"01"
"ROU",2005,192.282,"01"
"ROU",2010,191.76954,"01"
"ROU",2015,193.21957,"01"
"ROU",2018,194.23923,"01"
"RUS",1990,69.80412,"01"
"RUS",1995,66.1921,"01"
"RUS",2000,69.27068,"01"
"RUS",2005,83.89542,"01"
"RUS",2010,86.68004,"01"
"RUS",2015,86.43613,"01"
"RUS",2018,90.41223,"01"
"RWA",1990,114.60207,"01"
"RWA",1995,125.17005,"01"
"RWA",2000,126.0141,"01"
"RWA",2005,130.70155,"01"
"RWA",2010,134.59372,"01"
"RWA",2015,122.6542,"01"
"RWA",2018,122.5526,"01"
"SAU",1990,83.24837,"01"
"SAU",1995,87.8459,"01"
"SAU",2000,88.85204,"01"
"SAU",2005,101.71969,"01"
"SAU",2010,80.94013,"01"
"SAU",2015,115.98822,"01"
"SAU",2018,146.58797,"01"
"SDN",1990,77.52994,"01"
"SDN",1995,79.52335,"01"
"SDN",2000,72.50112,"01"
"SDN",2005,77.85765,"01"
"SDN",2010,78.00279,"01"
"SDN",2015,94.90832,"01"
"SDN",2018,82.44298,"01"
"SEN",1990,49.73591,"01"
"SEN",1995,50.20454,"01"
"SEN",2000,50.09499,"01"
"SEN",2005,50.03904,"01"
"SEN",2010,52.84347,"01"
"SEN",2015,51.99532,"01"
"SEN",2018,52.38834,"01"
"SGP",1990,126.61955,"01"
"SGP",1995,149.33152,"01"
"SGP",2000,155.31644,"01"
"SGP",2005,192.07299,"01"
"SGP",2010,178.44191,"01"
"SGP",2015,133.62764,"01"
"SGP",2018,134.1782,"01"
"SLB",1990,51.23875,"01"
"SLB",1995,33.02613,"01"
"SLB",2000,33.40611,"01"
"SLB",2005,55.93645,"01"
"SLB",2010,91.91556,"01"
"SLB",2015,66.37525,"01"
"SLB",2018,59.99944,"01"
"SLE",1990,85.3158,"01"
"SLE",1995,86.59827,"01"
"SLE",2000,88.19807,"01"
"SLE",2005,90.04712,"01"
"SLE",2010,94.26776,"01"
"SLE",2015,88.86529,"01"
"SLE",2018,89.25413,"01"
"SLV",1990,99.12469,"01"
"SLV",1995,94.88182,"01"
"SLV",2000,95.43745,"01"
"SLV",2005,125.73904,"01"
"SLV",2010,93.09163,"01"
"SLV",2015,102.98562,"01"
"SLV",2018,123.99484,"01"
"SRB",1990,140.41254,"01"
"SRB",1995,141.66398,"01"
"SRB",2000,143.00954,"01"
"SRB",2005,143.84896,"01"
"SRB",2010,143.39311,"01"
"SRB",2015,147.70667,"01"
"SRB",2018,148.42571,"01"
"SSD",1990,67.67938,"01"
"SSD",1995,70.07317,"01"
"SSD",2000,66.08208,"01"
"SSD",2005,71.2395,"01"
"SSD",2010,72.25739,"01"
"SSD",2015,71.72913,"01"
"SSD",2018,66.12898,"01"
"STP",1990,53.56921,"01"
"STP",1995,73.52845,"01"
"STP",2000,107.48065,"01"
"STP",2005,112.61861,"01"
"STP",2010,116.61104,"01"
"STP",2015,129.96211,"01"
"STP",2018,128.88739,"01"
"SUR",1990,59.83867,"01"
"SUR",1995,90.44825,"01"
"SUR",2000,58.34568,"01"
"SUR",2005,69.69687,"01"
"SUR",2010,107.61868,"01"
"SUR",2015,90.05192,"01"
"SUR",2018,103.3437,"01"
"SVK",1990,62.5252,"01"
"SVK",1995,67.94161,"01"
"SVK",2000,76.4543,"01"
"SVK",2005,74.19685,"01"
"SVK",2010,75.70008,"01"
"SVK",2015,77.85408,"01"
"SVK",2018,80.34234,"01"
"SVN",1990,73.49331,"01"
"SVN",1995,75.31061,"01"
"SVN",2000,76.87293,"01"
"SVN",2005,77.03393,"01"
"SVN",2010,76.21094,"01"
"SVN",2015,76.41621,"01"
"SVN",2018,76.58348,"01"
"SWE",1990,101.99793,"01"
"SWE",1995,90.80777,"01"
"SWE",2000,104.41948,"01"
"SWE",2005,113.38229,"01"
"SWE",2010,120.62355,"01"
"SWE",2015,123.97903,"01"
"SWE",2018,114.96682,"01"
"SWZ",1990,87.46295,"01"
"SWZ",1995,86.92333,"01"
"SWZ",2000,86.91967,"01"
"SWZ",2005,84.65199,"01"
"SWZ",2010,90.80444,"01"
"SWZ",2015,92.54483,"01"
"SWZ",2018,92.66015,"01"
"SYC",1990,116.7841,"01"
"SYC",1995,119.79109,"01"
"SYC",2000,111.8708,"01"
"SYC",2005,121.25297,"01"
"SYC",2010,125.76412,"01"
"SYC",2015,119.85763,"01"
"SYC",2018,108.50065,"01"
"SYR",1990,83.51338,"01"
"SYR",1995,89.65406,"01"
"SYR",2000,89.84832,"01"
"SYR",2005,93.29502,"01"
"SYR",2010,97.81539,"01"
"SYR",2015,104.40094,"01"
"SYR",2018,101.62792,"01"
"TCD",1990,222.22701,"01"
"TCD",1995,97.762,"01"
"TCD",2000,86.85387,"01"
"TCD",2005,69.88745,"01"
"TCD",2010,61.37636,"01"
"TCD",2015,50.27547,"01"
"TCD",2018,42.36324,"01"
"TGO",1990,56.40482,"01"
"TGO",1995,58.69126,"01"
"TGO",2000,62.87616,"01"
"TGO",2005,54.99131,"01"
"TGO",2010,56.8366,"01"
"TGO",2015,55.67791,"01"
"TGO",2018,54.76371,"01"
"THA",1990,84.53757,"01"
"THA",1995,96.59618,"01"
"THA",2000,120.25948,"01"
"THA",2005,118.36617,"01"
"THA",2010,119.9649,"01"
"THA",2015,97.82914,"01"
"THA",2018,97.15498,"01"
"TJK",1990,76.00763,"01"
"TJK",1995,77.13043,"01"
"TJK",2000,65.01194,"01"
"TJK",2005,59.63341,"01"
"TJK",2010,72.54091,"01"
"TJK",2015,87.28854,"01"
"TJK",2018,90.68674,"01"
"TKM",1990,36.56274,"01"
"TKM",1995,27.80332,"01"
"TKM",2000,49.96493,"01"
"TKM",2005,81.90297,"01"
"TKM",2010,70.24292,"01"
"TKM",2015,68.56012,"01"
"TKM",2018,68.55083,"01"
"TLS",1990,51.13747,"01"
"TLS",1995,52.06978,"01"
"TLS",2000,52.59931,"01"
"TLS",2005,53.82867,"01"
"TLS",2010,55.66107,"01"
"TLS",2015,52.18767,"01"
"TLS",2018,52.0297,"01"
"TON",1990,103.16577,"01"
"TON",1995,99.16347,"01"
"TON",2000,114.52878,"01"
"TON",2005,115.10848,"01"
"TON",2010,133.29332,"01"
"TON",2015,129.76248,"01"
"TON",2018,130.41539,"01"
"TTO",1990,66.35451,"01"
"TTO",1995,68.55628,"01"
"TTO",2000,70.69602,"01"
"TTO",2005,72.52921,"01"
"TTO",2010,74.00704,"01"
"TTO",2015,68.67856,"01"
"TTO",2018,68.48405,"01"
"TUN",1990,58.11837,"01"
"TUN",1995,60.81036,"01"
"TUN",2000,63.93422,"01"
"TUN",2005,66.05473,"01"
"TUN",2010,67.53628,"01"
"TUN",2015,64.02723,"01"
"TUN",2018,63.95756,"01"
"TUR",1990,71.44959,"01"
"TUR",1995,73.7731,"01"
"TUR",2000,76.1476,"01"
"TUR",2005,78.54568,"01"
"TUR",2010,80.51528,"01"
"TUR",2015,78.29899,"01"
"TUR",2018,79.76853,"01"
"TWN",1990,130.17893,"01"
"TWN",1995,147.84197,"01"
"TWN",2000,146.70894,"01"
"TWN",2005,149.71145,"01"
"TWN",2010,164.97333,"01"
"TWN",2015,141.22907,"01"
"TWN",2018,139.62325,"01"
"TZA",1990,62.04724,"01"
"TZA",1995,62.8182,"01"
"TZA",2000,65.09744,"01"
"TZA",2005,67.12009,"01"
"TZA",2010,69.20692,"01"
"TZA",2015,65.65644,"01"
"TZA",2018,65.78399,"01"
"UGA",1990,54.30417,"01"
"UGA",1995,55.33266,"01"
"UGA",2000,56.30721,"01"
"UGA",2005,56.96866,"01"
"UGA",2010,58.5131,"01"
"UGA",2015,55.5281,"01"
"UGA",2018,55.5947,"01"
"UKR",1990,77.57299,"01"
"UKR",1995,73.78915,"01"
"UKR",2000,72.3337,"01"
"UKR",2005,81.23256,"01"
"UKR",2010,81.88686,"01"
"UKR",2015,92.11194,"01"
"UKR",2018,94.1374,"01"
"URY",1990,94.83829,"01"
"URY",1995,95.23429,"01"
"URY",2000,97.62203,"01"
"URY",2005,97.54143,"01"
"URY",2010,99.04543,"01"
"URY",2015,97.19239,"01"
"URY",2018,96.98147,"01"
"USA",1990,84.77783,"01"
"USA",1995,84.83147,"01"
"USA",2000,84.94944,"01"
"USA",2005,85.60322,"01"
"USA",2010,86.2711,"01"
"USA",2015,86.28391,"01"
"USA",2018,86.78348,"01"
"UZB",1990,75.91744,"01"
"UZB",1995,76.60429,"01"
"UZB",2000,78.39101,"01"
"UZB",2005,80.31158,"01"
"UZB",2010,82.22228,"01"
"UZB",2015,83.46671,"01"
"UZB",2018,83.61146,"01"
"VCT",1990,58.41588,"01"
"VCT",1995,62.4587,"01"
"VCT",2000,65.09861,"01"
"VCT",2005,135.5382,"01"
"VCT",2010,137.66581,"01"
"VCT",2015,129.35431,"01"
"VCT",2018,143.5123,"01"
"VEN",1990,127.76894,"01"
"VEN",1995,122.50872,"01"
"VEN",2000,149.35378,"01"
"VEN",2005,96.23815,"01"
"VEN",2010,92.54699,"01"
"VEN",2015,99.79319,"01"
"VEN",2018,108.0853,"01"
"VNM",1990,69.48598,"01"
"VNM",1995,74.2522,"01"
"VNM",2000,79.25227,"01"
"VNM",2005,86.42226,"01"
"VNM",2010,89.24338,"01"
"VNM",2015,80.31972,"01"
"VNM",2018,82.61373,"01"
"VUT",1990,41.0511,"01"
"VUT",1995,42.26772,"01"
"VUT",2000,42.31916,"01"
"VUT",2005,42.65081,"01"
"VUT",2010,44.35132,"01"
"VUT",2015,41.27521,"01"
"VUT",2018,41.27762,"01"
"WSM",1990,115.98208,"01"
"WSM",1995,112.13782,"01"
"WSM",2000,128.66195,"01"
"WSM",2005,131.02906,"01"
"WSM",2010,148.43165,"01"
"WSM",2015,137.80345,"01"
"WSM",2018,140.29898,"01"
"YEM",1990,11.43196,"01"
"YEM",1995,11.10381,"01"
"YEM",2000,20.54974,"01"
"YEM",2005,30.73423,"01"
"YEM",2010,48.15698,"01"
"YEM",2015,45.15756,"01"
"YEM",2018,39.33663,"01"
"ZAF",1990,64.82347,"01"
"ZAF",1995,49.91557,"01"
"ZAF",2000,89.88444,"01"
"ZAF",2005,65.67208,"01"
"ZAF",2010,59.05881,"01"
"ZAF",2015,54.8643,"01"
"ZAF",2018,32.66785,"01"
"ZMB",1990,81.76375,"01"
"ZMB",1995,69.80354,"01"
"ZMB",2000,71.3096,"01"
"ZMB",2005,72.52625,"01"
"ZMB",2010,71.51805,"01"
"ZMB",2015,61.04976,"01"
"ZMB",2018,51.18561,"01"
"ZWE",1990,81.21472,"01"
"ZWE",1995,84.09362,"01"
"ZWE",2000,82.19217,"01"
"ZWE",2005,83.31535,"01"
"ZWE",2010,83.64192,"01"
"ZWE",2015,83.42077,"01"
"ZWE",2018,83.3729,"01"
"AFG",1990,153.4587,"02"
"AFG",1995,110.33042,"02"
"AFG",2000,120.75993,"02"
"AFG",2005,154.65259,"02"
"AFG",2010,148.34858,"02"
"AFG",2015,108.80493,"02"
"AFG",2018,98.08012,"02"
"AGO",1990,133.97235,"02"
"AGO",1995,118.15543,"02"
"AGO",2000,117.77507,"02"
"AGO",2005,128.15439,"02"
"AGO",2010,341.53396,"02"
"AGO",2015,330.04958,"02"
"AGO",2018,308.837,"02"
"ALB",1990,66.45342,"02"
"ALB",1995,85.70705,"02"
"ALB",2000,92.58048,"02"
"ALB",2005,102.0665,"02"
"ALB",2010,115.54251,"02"
"ALB",2015,122.29492,"02"
"ALB",2018,129.08376,"02"
"ARE",1990,139.54991,"02"
"ARE",1995,147.18991,"02"
"ARE",2000,151.7046,"02"
"ARE",2005,142.15743,"02"
"ARE",2010,130.15445,"02"
"ARE",2015,123.65918,"02"
"ARE",2018,123.28475,"02"
"ARG",1990,125.16779,"02"
"ARG",1995,140.51806,"02"
"ARG",2000,126.47652,"02"
"ARG",2005,126.52846,"02"
"ARG",2010,118.67908,"02"
"ARG",2015,122.49974,"02"
"ARG",2018,123.80328,"02"
"ARM",1990,86.98855,"02"
"ARM",1995,89.20645,"02"
"ARM",2000,92.02937,"02"
"ARM",2005,92.92036,"02"
"ARM",2010,94.4079,"02"
"ARM",2015,94.85007,"02"
"ARM",2018,95.9321,"02"
"ATG",1990,197.34741,"02"
"ATG",1995,153.82006,"02"
"ATG",2000,170.61202,"02"
"ATG",2005,280.74352,"02"
"ATG",2010,144.0844,"02"
"ATG",2015,205.86296,"02"
"ATG",2018,232.09866,"02"
"AUS",1990,110.25238,"02"
"AUS",1995,111.77733,"02"
"AUS",2000,114.72138,"02"
"AUS",2005,116.13624,"02"
"AUS",2010,114.92017,"02"
"AUS",2015,116.67349,"02"
"AUS",2018,116.79122,"02"
"AUT",1990,76.95458,"02"
"AUT",1995,96.69344,"02"
"AUT",2000,102.21775,"02"
"AUT",2005,126.17384,"02"
"AUT",2010,155.66638,"02"
"AUT",2015,122.08099,"02"
"AUT",2018,118.44192,"02"
"AZE",1990,52.35241,"02"
"AZE",1995,53.16459,"02"
"AZE",2000,62.38529,"02"
"AZE",2005,73.29361,"02"
"AZE",2010,75.44918,"02"
"AZE",2015,77.54165,"02"
"AZE",2018,77.69021,"02"
"BDI",1990,182.72902,"02"
"BDI",1995,183.42678,"02"
"BDI",2000,186.81376,"02"
"BDI",2005,190.34376,"02"
"BDI",2010,191.58302,"02"
"BDI",2015,186.3203,"02"
"BDI",2018,186.80613,"02"
"BEL",1990,82.93544,"02"
"BEL",1995,84.53296,"02"
"BEL",2000,113.29492,"02"
"BEL",2005,114.83166,"02"
"BEL",2010,114.83647,"02"
"BEL",2015,112.79897,"02"
"BEL",2018,113.15248,"02"
"BEN",1990,91.69023,"02"
"BEN",1995,95.01539,"02"
"BEN",2000,106.67458,"02"
"BEN",2005,105.09476,"02"
"BEN",2010,90.32078,"02"
"BEN",2015,109.71078,"02"
"BEN",2018,99.0748,"02"
"BFA",1990,64.47999,"02"
"BFA",1995,67.34069,"02"
"BFA",2000,106.20741,"02"
"BFA",2005,107.81362,"02"
"BFA",2010,36.84807,"02"
"BFA",2015,31.25115,"02"
"BFA",2018,27.04337,"02"
"BGD",1990,209.41,"02"
"BGD",1995,215.53898,"02"
"BGD",2000,221.91559,"02"
"BGD",2005,226.07024,"02"
"BGD",2010,229.43046,"02"
"BGD",2015,223.59845,"02"
"BGD",2018,224.99979,"02"
"BGR",1990,454.77172,"02"
"BGR",1995,464.37155,"02"
"BGR",2000,483.87231,"02"
"BGR",2005,190.9702,"02"
"BGR",2010,266.36352,"02"
"BGR",2015,267.37044,"02"
"BGR",2018,399.22416,"02"
"BHR",1990,167.31664,"02"
"BHR",1995,173.9755,"02"
"BHR",2000,173.72469,"02"
"BHR",2005,177.9695,"02"
"BHR",2010,183.7048,"02"
"BHR",2015,183.50031,"02"
"BHR",2018,185.16987,"02"
"BHS",1990,101.13853,"02"
"BHS",1995,100.75719,"02"
"BHS",2000,104.84991,"02"
"BHS",2005,105.42318,"02"
"BHS",2010,104.4413,"02"
"BHS",2015,105.32685,"02"
"BHS",2018,105.55249,"02"
"BIH",1990,120.06299,"02"
"BIH",1995,191.12418,"02"
"BIH",2000,123.52404,"02"
"BIH",2005,315.3059,"02"
"BIH",2010,297.61975,"02"
"BIH",2015,400.16682,"02"
"BIH",2018,443.6015,"02"
"BLR",1990,82.14526,"02"
"BLR",1995,83.04113,"02"
"BLR",2000,84.60196,"02"
"BLR",2005,85.41818,"02"
"BLR",2010,85.5731,"02"
"BLR",2015,86.93628,"02"
"BLR",2018,87.03304,"02"
"BLZ",1990,78.93149,"02"
"BLZ",1995,102.20429,"02"
"BLZ",2000,152.26357,"02"
"BLZ",2005,119.498,"02"
"BLZ",2010,145.0237,"02"
"BLZ",2015,127.33611,"02"
"BLZ",2018,148.30013,"02"
"BOL",1990,105.86757,"02"
"BOL",1995,108.05749,"02"
"BOL",2000,110.99415,"02"
"BOL",2005,111.96656,"02"
"BOL",2010,112.29318,"02"
"BOL",2015,111.51475,"02"
"BOL",2018,112.13691,"02"
"BRA",1990,88.97113,"02"
"BRA",1995,91.56474,"02"
"BRA",2000,94.77392,"02"
"BRA",2005,97.65648,"02"
"BRA",2010,100.27504,"02"
"BRA",2015,93.13713,"02"
"BRA",2018,93.44628,"02"
"BRB",1990,141.22959,"02"
"BRB",1995,141.01829,"02"
"BRB",2000,142.03112,"02"
"BRB",2005,143.18165,"02"
"BRB",2010,144.30556,"02"
"BRB",2015,143.00527,"02"
"BRB",2018,143.19707,"02"
"BRN",1990,134.45694,"02"
"BRN",1995,134.49828,"02"
"BRN",2000,137.63017,"02"
"BRN",2005,139.27346,"02"
"BRN",2010,141.81766,"02"
"BRN",2015,162.28593,"02"
"BRN",2018,162.97197,"02"
"BTN",1990,262.39443,"02"
"BTN",1995,267.06025,"02"
"BTN",2000,278.77102,"02"
"BTN",2005,291.26128,"02"
"BTN",2010,299.64705,"02"
"BTN",2015,296.17323,"02"
"BTN",2018,297.59727,"02"
"BWA",1990,109.04328,"02"
"BWA",1995,112.91074,"02"
"BWA",2000,113.95281,"02"
"BWA",2005,116.98364,"02"
"BWA",2010,115.89496,"02"
"BWA",2015,111.22913,"02"
"BWA",2018,111.96291,"02"
"CAF",1990,120.04178,"02"
"CAF",1995,134.69162,"02"
"CAF",2000,129.77204,"02"
"CAF",2005,129.14323,"02"
"CAF",2010,111.95043,"02"
"CAF",2015,107.57473,"02"
"CAF",2018,104.66516,"02"
"CAN",1990,123.88722,"02"
"CAN",1995,126.35666,"02"
"CAN",2000,128.60525,"02"
"CAN",2005,132.75402,"02"
"CAN",2010,134.5362,"02"
"CAN",2015,131.21833,"02"
"CAN",2018,131.64273,"02"
"CHE",1990,106.65204,"02"
"CHE",1995,109.5134,"02"
"CHE",2000,111.78866,"02"
"CHE",2005,109.58844,"02"
"CHE",2010,118.03506,"02"
"CHE",2015,115.47862,"02"
"CHE",2018,115.23531,"02"
"CHL",1990,133.0166,"02"
"CHL",1995,134.24675,"02"
"CHL",2000,137.70468,"02"
"CHL",2005,141.65759,"02"
"CHL",2010,144.42647,"02"
"CHL",2015,139.94113,"02"
"CHL",2018,140.17837,"02"
"CHN",1990,26.34554,"02"
"CHN",1995,56.04194,"02"
"CHN",2000,137.28311,"02"
"CHN",2005,181.6794,"02"
"CHN",2010,243.82985,"02"
"CHN",2015,290.56128,"02"
"CHN",2018,306.085,"02"
"CMR",1990,124.30257,"02"
"CMR",1995,125.91686,"02"
"CMR",2000,126.73751,"02"
"CMR",2005,127.64882,"02"
"CMR",2010,127.94612,"02"
"CMR",2015,124.31958,"02"
"CMR",2018,124.97785,"02"
"COD",1990,214.73085,"02"
"COD",1995,214.88056,"02"
"COD",2000,213.57232,"02"
"COD",2005,215.03126,"02"
"COD",2010,214.29378,"02"
"COD",2015,211.77922,"02"
"COD",2018,212.6184,"02"
"COG",1990,141.33475,"02"
"COG",1995,142.51227,"02"
"COG",2000,141.3716,"02"
"COG",2005,141.80837,"02"
"COG",2010,140.83377,"02"
"COG",2015,140.74005,"02"
"COG",2018,141.5884,"02"
"COL",1990,91.27513,"02"
"COL",1995,93.93216,"02"
"COL",2000,96.36583,"02"
"COL",2005,99.63618,"02"
"COL",2010,104.6268,"02"
"COL",2015,96.18586,"02"
"COL",2018,96.49149,"02"
"COM",1990,93.29342,"02"
"COM",1995,94.56982,"02"
"COM",2000,95.88509,"02"
"COM",2005,97.47281,"02"
"COM",2010,98.89213,"02"
"COM",2015,96.62917,"02"
"COM",2018,97.00363,"02"
"CPV",1990,48.54212,"02"
"CPV",1995,44.8938,"02"
"CPV",2000,122.97095,"02"
"CPV",2005,171.83828,"02"
"CPV",2010,192.03394,"02"
"CPV",2015,208.12896,"02"
"CPV",2018,194.78259,"02"
"CRI",1990,75.39225,"02"
"CRI",1995,84.76201,"02"
"CRI",2000,101.89795,"02"
"CRI",2005,102.58843,"02"
"CRI",2010,132.14879,"02"
"CRI",2015,162.64106,"02"
"CRI",2018,166.38442,"02"
"CUB",1990,31.71171,"02"
"CUB",1995,31.20601,"02"
"CUB",2000,96.8154,"02"
"CUB",2005,126.16605,"02"
"CUB",2010,100.07268,"02"
"CUB",2015,118.28589,"02"
"CUB",2018,115.18541,"02"
"CYP",1990,147.98033,"02"
"CYP",1995,158.74535,"02"
"CYP",2000,157.10537,"02"
"CYP",2005,156.80613,"02"
"CYP",2010,145.03779,"02"
"CYP",2015,126.63807,"02"
"CYP",2018,118.49685,"02"
"CZE",1990,98.52987,"02"
"CZE",1995,99.12766,"02"
"CZE",2000,100.71127,"02"
"CZE",2005,102.27648,"02"
"CZE",2010,102.91838,"02"
"CZE",2015,105.65803,"02"
"CZE",2018,105.5922,"02"
"DEU",1990,92.10544,"02"
"DEU",1995,110.87912,"02"
"DEU",2000,172.70589,"02"
"DEU",2005,159.68973,"02"
"DEU",2010,184.99321,"02"
"DEU",2015,184.6805,"02"
"DEU",2018,193.22235,"02"
"DJI",1990,102.01787,"02"
"DJI",1995,72.81153,"02"
"DJI",2000,59.96091,"02"
"DJI",2005,129.93507,"02"
"DJI",2010,126.61381,"02"
"DJI",2015,128.67091,"02"
"DJI",2018,106.3574,"02"
"DMA",1990,99.41036,"02"
"DMA",1995,101.57304,"02"
"DMA",2000,103.03125,"02"
"DMA",2005,104.93844,"02"
"DMA",2010,108.28998,"02"
"DMA",2015,102.67104,"02"
"DMA",2018,103.0578,"02"
"DNK",1990,73.75439,"02"
"DNK",1995,76.38499,"02"
"DNK",2000,96.86595,"02"
"DNK",2005,106.45454,"02"
"DNK",2010,131.52093,"02"
"DNK",2015,108.39413,"02"
"DNK",2018,121.01054,"02"
"DOM",1990,16.87155,"02"
"DOM",1995,14.59225,"02"
"DOM",2000,49.23462,"02"
"DOM",2005,83.32496,"02"
"DOM",2010,63.92526,"02"
"DOM",2015,104.63525,"02"
"DOM",2018,103.54479,"02"
"DZA",1990,114.84236,"02"
"DZA",1995,136.85755,"02"
"DZA",2000,138.81832,"02"
"DZA",2005,169.13873,"02"
"DZA",2010,180.73262,"02"
"DZA",2015,191.33679,"02"
"DZA",2018,195.12692,"02"
"ECU",1990,102.59269,"02"
"ECU",1995,104.47405,"02"
"ECU",2000,105.44324,"02"
"ECU",2005,107.11948,"02"
"ECU",2010,108.89523,"02"
"ECU",2015,107.90676,"02"
"ECU",2018,108.57031,"02"
"EGY",1990,140.73925,"02"
"EGY",1995,144.37607,"02"
"EGY",2000,147.66772,"02"
"EGY",2005,151.58,"02"
"EGY",2010,153.53442,"02"
"EGY",2015,147.4957,"02"
"EGY",2018,147.66462,"02"
"ERI",1990,67.34736,"02"
"ERI",1995,67.33307,"02"
"ERI",2000,69.75494,"02"
"ERI",2005,71.51214,"02"
"ERI",2010,70.66404,"02"
"ERI",2015,68.62749,"02"
"ERI",2018,69.3269,"02"
